review_id,text,score,entities,sentiment
475026,i didn't buy perfect pod to save money. i bought it so i could use my favorite brands of coffee with my pod coffee maker. perfect pod allows me to do that and it is very easy to use. i prefer it to a ...,4,{},positive
159288,"although these cookies have 9 grams of sugar per serving (8 cookies), the tart lemon flavor is predominant. they are much lower in calories than other sweets. my only complaint is that it takes some w...",5,{},neutral
304069,my cats gobble these up...they love this treat! i just wish the morsels were a little larger so they would chew them! they like them so much that they just swallow them whole! i give them 4 stars due ...,4,{},positive
140360,my cats love the seafood variety and receiving it monthly at a great price was a huge benefit. i have received the package damaged and the cans smashed open. the smell was so bad i think it was that w...,4,{},positive
532957,i was totally blown away by the aroma even before tasting. will definitely buy again. i am not quite as fond of the chocolate peanut butter. it is not a reese's cup....,5,{'PRODUCT': ['peanut butter']},neutral
524863,"****tazo's wild sweet orange herbal infusion is a nice orange herbal tea. it contains lemongrass, blackberry leaves, citric acid, rose hips, spearmint leaves, natural flavors, orange peel, safflowers,...",4,{},positive
426741,my daughter loves these! we both have gluten sensitivities so we were so happy to find these!...,4,{},positive
3619,ordered 2 cases on different dates and got them within 2 days. cant find these in the stores so please keep them in stock. make for a great meal with some veggies or a salad...and this type of fish wi...,5,{},positive
318414,"it's good cut meat, but wayyyy too salty, can't taste much beside salt, i really want to wash it before i eat....",3,{},positive
233801,"smells like good food...no cardboard dog food! dogs eat less and are satisfied sooner!found it for $38.99 locally, amazon is a little too pricey.update: it is currently $42.99 locally....",5,"{'PRODUCT': ['dog food'], 'BRAND': ['amazon']}",positive
108562,"we don't like these at all. i think the mix has too much baking powder or something, as the pancakes have an odd chemical taste. if you make a small dice out of a fresh apple, cook it in butter with s...",2,{},neutral
274623,"ordered venus flytraps and a sundew for my son. everything arrived in good shape with good shape with thorough instructions on how to plant the little guys. the plants were small, but healthy. excelle...",5,{},positive
481747,"a great little treat if you're on a gluten free, low sugar diet. it's hard to find this kind of flavor in such a healthful snack. they curb the cravings without the guilt or remorse....",5,{},positive
5920,i have been having quaker oatmeal for yesrs until trying this today! the texture and the taste are completely different from the pressed oat. it worths cooking for half hour. my son love it at the fir...,5,{},positive
322470,"the rocks are not pebbles as stated, they are rocks. i also got nowhere near the picture. i know the disclaimer says it can be different, but this was way off. first 3 of my rocks are a bright turquoi...",2,{},neutral
64008,i decided to try this tea because i am a big fan of the traditional medicines throat coat tea. echinacea plus tastes good and is good for your immune system. who could ask for more?...,5,{},positive
197325,"i bought this syrup with low expectations - hoping it would be decent because i found it locally and it was inexpensive. very, very little flavor. mostly just sweetness....",2,{},neutral
545063,these taste good - kind of like cherry koolaid. 95% organic ingredients make it a bit healthier than koolaid. better than the clif bloks (i say that b/c the cola clif bloks have a medicinal after tast...,5,{},positive
22833,"i received this item as a gift. as shown in the product images,this box contains a very small amount of candy for the price you pay. the candy is good, but paying almost $20 for $2-3 worth of candy is...",2,{},neutral
408308,"i love silk very vanilla soymilk in the large cartons, and i was so happy when i was browsing through amazon and came across these individual 8-ounce containers i just had to order them. the delivery ...",5,{'BRAND': ['amazon']},positive
217534,"this is great cooked in the stovetop with 1% lowfat milk, a little bit of cinnamon sprinkled on top and some fresh raspberries and blueberries....",5,{},positive
541042,"finally, an old favorite: sour cream and onion potato chips from a new favorite brand: kettle bakes. all of the flavor and crunch of real sliced potatoes with the traditional flavor of sour cream and ...",5,"{'BRAND': ['amazon'], 'ORG': ['c4 %', 'gm']}",neutral
163761,"i opened 4 of the 12 cans in this case and in each of them, less than 10 beans per can were edible. most of them were crushed, smashed or broken in some way, making them inedible (they would taste lik...",1,{'ORG': ['amazon.com']},neutral
257173,"not too much to add to the title. 3-stars cuz it works, no more cuz it's too smelly for my use. this seems like a product in search of a niche. i mean, soap works, right?my predominant shower soap is ...",3,{},neutral
49338,"these have a very odd flavor, and are way too salty. they don't taste like cheese at all. i've been living the south beach lifestyle for years, and typically enjoy low- or no-carb snacks. i couldn't e...",2,{},neutral
22253,i bought this to keep my pug mix occupied while i was out of the house. it is very durable hard plastic. i put half of her daily dog food in there when i leave and it keeps her busy for a long time! i...,5,{'PRODUCT': ['dog food']},positive
